date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:15	89049/89049	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/acb437d7-e048-4b6e-90e1-81409ec1e20e/0d5cc575-e69f-49b1-9e4a-665e42b50ce8/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/acb437d7-e048-4b6e-90e1-81409ec1e20e/0d5cc575-e69f-49b1-9e4a-665e42b50ce8/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:15	169910/169910	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/e65d12d9-fb74-4720-9e4b-fd1ab745a2f4/7d4356db-3ad4-4a0b-b6ec-7d3f974856e7/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/e65d12d9-fb74-4720-9e4b-fd1ab745a2f4/7d4356db-3ad4-4a0b-b6ec-7d3f974856e7/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:15	206432/206432	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/929d4569-a602-467a-90ff-3be661e95207/311b4459-7684-4e93-ad6b-ffa3b169a9cf/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/929d4569-a602-467a-90ff-3be661e95207/311b4459-7684-4e93-ad6b-ffa3b169a9cf/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:16	162226/162226	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/8bf69ff8-e553-4d6f-8516-48457adaabab/3e47f749-b3ee-4066-8546-d5b322481ab6/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/8bf69ff8-e553-4d6f-8516-48457adaabab/3e47f749-b3ee-4066-8546-d5b322481ab6/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:16	217293/217293	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/139e26f6-7c21-4490-a12c-a37d1fdd9981/cda08ecc-eff3-4197-a414-c709ecc1a992/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/139e26f6-7c21-4490-a12c-a37d1fdd9981/cda08ecc-eff3-4197-a414-c709ecc1a992/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:16	146804/146804	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/f8ea271e-54ef-4dca-bd89-a75389e13d8d/ab38e1d3-48fa-4815-8ae2-7fc2ad754e7c/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/f8ea271e-54ef-4dca-bd89-a75389e13d8d/ab38e1d3-48fa-4815-8ae2-7fc2ad754e7c/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:16	159822/159822	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/e0f0e0d4-ad13-4103-abce-69ee0ed4e41b/aad44b75-b1a5-4ed4-9fdb-d626eeb82335/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/e0f0e0d4-ad13-4103-abce-69ee0ed4e41b/aad44b75-b1a5-4ed4-9fdb-d626eeb82335/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:16	157985/157985	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/b8e28468-c862-47b8-9427-070247d52e93/367923e6-9f9e-40e1-9c28-5a54ac9d58a1/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/b8e28468-c862-47b8-9427-070247d52e93/367923e6-9f9e-40e1-9c28-5a54ac9d58a1/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:17	180172/180172	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/ace67fca-1089-4362-af8b-7d8e236981bb/5e49700b-72e3-4aba-8142-5a9a703493e2/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/ace67fca-1089-4362-af8b-7d8e236981bb/5e49700b-72e3-4aba-8142-5a9a703493e2/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:17	148502/148502	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/fff9907b-18a7-433e-b589-25764e6d76f0/1f994c67-bf18-4b5f-8ef8-a94a8e4b1df1/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/fff9907b-18a7-433e-b589-25764e6d76f0/1f994c67-bf18-4b5f-8ef8-a94a8e4b1df1/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:17	127401/127401	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/9d399f71-2472-4254-b018-418ee9353599/cf7d212b-8caf-429f-8e4f-db0ca5f8634c/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/9d399f71-2472-4254-b018-418ee9353599/cf7d212b-8caf-429f-8e4f-db0ca5f8634c/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:17	147717/147717	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/17efe039-abf0-4d48-8f45-1d0c3a2478be/ac8ff421-d437-40bb-84a6-354ff6a395dc/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/17efe039-abf0-4d48-8f45-1d0c3a2478be/ac8ff421-d437-40bb-84a6-354ff6a395dc/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:17	100010/100010	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/e5844951-a5ae-46ce-8413-ec6b7cae7781/ce6851d8-182c-45bf-958d-0e9c1df42bfc/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/e5844951-a5ae-46ce-8413-ec6b7cae7781/ce6851d8-182c-45bf-958d-0e9c1df42bfc/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:18	109084/109084	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/3c02af74-5e01-4c63-b3f6-8c3763ee8ef3/17038470-b806-4beb-910e-7a688b666848/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/3c02af74-5e01-4c63-b3f6-8c3763ee8ef3/17038470-b806-4beb-910e-7a688b666848/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:18	190443/190443	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/6f93786a-a75b-425f-8c7f-b690c7ac39af/d293613c-8a22-412d-9230-041a897fd479/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/6f93786a-a75b-425f-8c7f-b690c7ac39af/d293613c-8a22-412d-9230-041a897fd479/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:18	110754/110754	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/b58280fd-22e7-47bf-8214-018c1eb6a484/d912cf6f-e1f4-493e-9ab5-70fb2cde8209/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/b58280fd-22e7-47bf-8214-018c1eb6a484/d912cf6f-e1f4-493e-9ab5-70fb2cde8209/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:18	131847/131847	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/76bfe8df-9ca5-4e74-91a1-e5935bdb2aaf/8ff66b5c-f8db-4288-a377-aeaa5363e411/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/76bfe8df-9ca5-4e74-91a1-e5935bdb2aaf/8ff66b5c-f8db-4288-a377-aeaa5363e411/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:19	185656/185656	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202016%2000:00:00%20GMT	https://cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/c5100dcc-dcc4-4090-9c86-7eaee3192065/a506ed24-89c5-4d03-a7b3-4684103385f5/1280x720/match/image.jpg	C:/My%20Web%20Sites/ipl/cf-images.eu-west-1.prod.boltdns.net/v1/static/3588749423001/c5100dcc-dcc4-4090-9c86-7eaee3192065/a506ed24-89c5-4d03-a7b3-4684103385f5/1280x720/match/image.jpg	(from https://www.iplt20.com/polls/emerging-player)
10:43:19	414015/414015	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:04:19%20GMT	https://www.iplt20.com/polls	C:/My%20Web%20Sites/ipl/www.iplt20.com/polls.html	(from https://www.iplt20.com/polls/emerging-player)
10:43:20	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Nov%202024%2005:13:19%20GMT	http://www.instagram.com/embed.js	C:/My%20Web%20Sites/ipl/www.instagram.com/embed.30b.delayed	(from https://www.iplt20.com/news/4110/tata-ipl-2025-player-retentions-list-announced)
10:43:21	93065/93065	---M-Z	200	added ('OK')	application/javascript	etag:%22824beb891744db98ccbd3a456e59e0f7+gzip%22	http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/ipl/platform.twitter.com/widgets.js	(from https://www.iplt20.com/news/4110/tata-ipl-2025-player-retentions-list-announced)
10:43:22	63871/63871	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d1ef08d39f011881375fca6c9016cbfb%22	https://www.instagram.com/embed.js	C:/My%20Web%20Sites/ipl/www.instagram.com/embed.js	(from https://www.iplt20.com/news/4110/tata-ipl-2025-player-retentions-list-announced)
10:43:22	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Nov%202024%2005:13:21%20GMT	http://connect.facebook.net/en_US/sdk.js	C:/My%20Web%20Sites/ipl/connect.facebook.net/en_US/sdk.30d.delayed	(from https://www.iplt20.com/video/58693/tata-ipl-2024---season-review)
10:43:22	3093/3093	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cda055bde666985fc22d3baf1315547e%22	https://connect.facebook.net/en_US/sdk.js	C:/My%20Web%20Sites/ipl/connect.facebook.net/en_US/sdk.js	(from https://www.iplt20.com/video/58693/tata-ipl-2024---season-review)
10:43:24	1679/1679	---M--	200	added ('OK')	image/png	etag:%2264245942-68f%22	https://www.iplt20.com/assets/images/team-trophy.png	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/team-trophy.png	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:25	3746/3746	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245942-ea2+gzip%22	https://www.iplt20.com/assets/images/off-link.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/off-link.svg	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:25	110073/110073	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:06:54%20GMT	https://www.iplt20.com/teams/chennai-super-kings/videos	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/videos.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:25	96951/96951	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:59:42%20GMT	https://www.iplt20.com/teams/chennai-super-kings/schedule	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/schedule.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:26	89144/89144	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:11:45%20GMT	https://www.iplt20.com/teams/chennai-super-kings/results	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/results.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:26	213264/213264	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:59:15%20GMT	https://www.iplt20.com/teams/chennai-super-kings/news	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/news.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:26	117191/117191	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:09:32%20GMT	https://www.iplt20.com/teams/chennai-super-kings/archive	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/archive.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:27	209699/209699	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:26%20GMT	https://www.iplt20.com/teams/chennai-super-kings/squad-details/5443	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/squad-details/5443.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:27	585/585	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245942-249+br+gzip%22	https://www.iplt20.com/assets/images/teams-batsman-icon.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/teams-batsman-icon.svg	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:28	207869/207869	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:27%20GMT	https://www.iplt20.com/teams/chennai-super-kings/squad-details/1	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/squad-details/1.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:28	6816/6816	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245942-1aa0+br+gzip%22	https://www.iplt20.com/assets/images/teams-wicket-keeper-icon.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/teams-wicket-keeper-icon.svg	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:29	209559/209559	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:28%20GMT	https://www.iplt20.com/teams/chennai-super-kings/squad-details/9	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/squad-details/9.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:29	7939/7939	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245942-1f03+gzip%22	https://www.iplt20.com/assets/images/teams-all-rounder-icon.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/teams-all-rounder-icon.svg	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:30	208279/208279	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:29%20GMT	https://www.iplt20.com/teams/chennai-super-kings/squad-details/5431	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/squad-details/5431.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:31	199320/199320	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:29%20GMT	https://www.iplt20.com/teams/chennai-super-kings/squad-details/20627	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings/squad-details/20627.html	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:31	955/955	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245942-3bb+br+gzip%22	https://www.iplt20.com/assets/images/teams-foreign-player-icon.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/teams-foreign-player-icon.svg	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:31	7407/7407	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245942-1cef+br+gzip%22	https://www.iplt20.com/assets/images/teams-bowler-icon.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/teams-bowler-icon.svg	(from https://www.iplt20.com/teams/chennai-super-kings)
10:43:33	108027/108027	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:32%20GMT	https://www.iplt20.com/teams/delhi-capitals/videos	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/videos.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:34	95004/95004	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:33%20GMT	https://www.iplt20.com/teams/delhi-capitals/schedule	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/schedule.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:35	87159/87159	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:33%20GMT	https://www.iplt20.com/teams/delhi-capitals/results	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/results.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:35	210650/210650	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:59:09%20GMT	https://www.iplt20.com/teams/delhi-capitals/news	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/news.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:36	118822/118822	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:34%20GMT	https://www.iplt20.com/teams/delhi-capitals/archive	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/archive.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:37	202768/202768	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:35%20GMT	https://www.iplt20.com/teams/delhi-capitals/squad-details/33333	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/squad-details/33333.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:37	204747/204747	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:36%20GMT	https://www.iplt20.com/teams/delhi-capitals/squad-details/20631	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/squad-details/20631.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:39	205330/205330	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:37%20GMT	https://www.iplt20.com/teams/delhi-capitals/squad-details/261	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/squad-details/261.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:39	205330/205330	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:37%20GMT	https://www.iplt20.com/teams/delhi-capitals/squad-details/1113	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals/squad-details/1113.html	(from https://www.iplt20.com/teams/delhi-capitals)
10:43:41	108554/108554	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:40%20GMT	https://www.iplt20.com/teams/gujarat-titans/videos	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/videos.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:42	95515/95515	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:40%20GMT	https://www.iplt20.com/teams/gujarat-titans/schedule	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/schedule.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:43	87682/87682	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:41%20GMT	https://www.iplt20.com/teams/gujarat-titans/results	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/results.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:43	186349/186349	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:08:33%20GMT	https://www.iplt20.com/teams/gujarat-titans/news	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/news.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:43	93908/93908	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:42%20GMT	https://www.iplt20.com/teams/gujarat-titans/archive	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/archive.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:44	209155/209155	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:43%20GMT	https://www.iplt20.com/teams/gujarat-titans/squad-details/3761	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/squad-details/3761.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:45	208547/208547	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:44%20GMT	https://www.iplt20.com/teams/gujarat-titans/squad-details/20592	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/squad-details/20592.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:46	206983/206983	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:45%20GMT	https://www.iplt20.com/teams/gujarat-titans/squad-details/7779	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/squad-details/7779.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:47	209273/209273	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:46%20GMT	https://www.iplt20.com/teams/gujarat-titans/squad-details/1749	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/squad-details/1749.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:48	209434/209434	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:47%20GMT	https://www.iplt20.com/teams/gujarat-titans/squad-details/2885	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans/squad-details/2885.html	(from https://www.iplt20.com/teams/gujarat-titans)
10:43:50	108741/108741	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:49%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/videos	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/videos.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:51	95729/95729	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:50%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/schedule	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/schedule.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:51	87877/87877	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:04:28%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/results	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/results.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:52	211182/211182	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:08:46%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/news	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/news.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:52	119647/119647	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:04:03%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/archive	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/archive.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:52	210889/210889	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:51%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/squad-details/3830	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/squad-details/3830.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:53	211685/211685	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:52%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/squad-details/20595	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/squad-details/20595.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:54	212925/212925	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:52%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/squad-details/177	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/squad-details/177.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:55	209554/209554	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:54%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/squad-details/20626	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/squad-details/20626.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
10:43:56	212807/212807	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:13:55%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders/squad-details/203	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders/squad-details/203.html	(from https://www.iplt20.com/teams/kolkata-knight-riders)
